PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost,PurchDate2,IsBadBuy
1,0,6,8,15,201,16,66,4,0,1,1,88483,1,10,1,4717,6099,7806,9449,4276,5373,7159,8528,0,0,30,6,6,6905,0,1283,7,0
1,0,7,2,7,36,11,31,3,0,1,1,80398,1,3,3,8066,9193,11342,12743,7895,8745,11767,12684,0,0,30,6,6,7450,0,2152,7,0
1,0,2,5,7,16,10,3,7,0,1,1,65473,1,3,3,3978,5301,7489,9002,3868,5166,7037,8508,0,0,9,6,6,5580,0,1703,8,0
1,0,6,8,9,59,35,176,5,0,0,0,95645,1,0,1,3106,3908,5939,6776,3146,3983,5947,6709,0,0,9,6,6,4530,0,1930,8,0
1,0,0,4,13,39,10,3,6,0,0,0,72741,1,0,3,5946,7158,9802,11105,5583,7018,9357,11027,0,0,30,6,6,7865,0,1272,9,0
1,0,8,1,1,107,6,118,6,0,1,1,30335,1,0,1,9096,9643,13154,13569,9398,9803,12865,13261,0,0,30,6,6,8625,0,762,9,0
1,0,3,3,7,16,11,47,7,0,1,1,65474,1,3,3,7388,8576,10596,12076,7974,9249,11289,12941,0,0,6,6,6,7560,0,1703,0,0
0,0,5,6,11,166,18,134,3,0,0,0,89543,0,5,0,4679,5556,5553,6500,4913,5852,5806,6820,0,0,2,8,0,5820,0,1543,2,0
0,0,1,5,15,337,21,71,3,0,0,0,53755,1,5,1,5542,6583,6485,7610,6499,7708,7519,8825,0,0,2,8,0,7560,0,1334,2,0
0,0,0,3,3,338,4,5,3,0,1,1,31859,0,2,0,6105,7228,7093,8306,6340,7382,7347,8473,0,0,2,8,0,6360,0,462,2,0
0,0,1,5,2,339,10,13,3,1,0,0,70962,1,8,2,5434,6517,6369,7538,5671,6858,6625,7907,0,0,2,8,0,5520,0,803,2,0
0,0,0,3,9,163,10,3,3,0,1,1,48031,1,0,1,5809,6827,6774,7873,5587,6514,6534,7535,0,0,2,8,0,6260,0,975,2,0
0,0,5,6,4,348,10,3,1,0,1,1,14519,0,0,0,1683,2473,2318,3171,1683,2473,2318,3171,0,0,2,8,0,4710,0,762,4,0
0,0,1,5,12,323,35,273,1,0,0,0,77176,2,1,0,9542,11451,10805,12867,9542,11451,10805,12867,0,0,2,8,0,9070,0,686,4,0
1,0,6,8,2,30,17,26,1,0,0,0,87531,1,4,2,2493,3360,5438,6509,1874,2655,4721,5447,0,0,2,8,0,4025,0,2322,5,0
1,0,2,5,6,12,10,3,1,0,1,1,81478,2,0,0,6362,7840,9909,11769,6060,7586,9518,11377,0,0,2,8,0,7675,0,723,5,0
1,0,0,4,15,103,21,112,5,0,0,0,77022,1,5,1,10857,12783,14463,16168,9719,11750,13212,15127,0,0,2,8,0,9570,0,1740,6,0
1,0,5,7,11,32,18,3,5,0,0,0,61015,0,0,0,2815,3748,5684,7310,2822,3769,6017,7390,0,0,2,8,0,5155,0,1028,6,0
1,0,2,5,9,59,10,3,7,0,1,1,96322,1,0,1,3937,5295,7645,8839,3599,4587,6790,7909,0,0,2,8,0,4825,0,1630,6,0
1,0,1,6,8,15,12,15,0,0,0,0,98384,1,5,3,3926,4959,7138,8271,3676,4973,7125,9201,0,0,2,8,0,3625,0,1918,6,0
1,0,7,2,2,42,51,95,7,0,1,1,42118,1,0,2,9966,11269,13721,14863,9288,10748,13232,14502,0,0,2,8,0,9270,0,623,11,0
1,0,1,6,2,7,29,192,5,0,0,0,59396,1,0,2,3293,4422,6286,7988,3408,4605,6544,8088,0,0,2,8,0,5235,0,754,11,0
1,0,2,5,2,56,7,53,7,0,0,0,76465,1,9,2,6840,8517,11258,13065,5747,7100,9684,10962,0,0,2,8,0,8855,0,1506,11,0
1,0,2,5,11,84,18,3,7,0,1,1,50528,0,0,0,3645,4574,6705,7808,3899,5097,6946,7733,0,0,2,8,0,5025,0,505,11,0
1,0,2,5,1,11,6,11,7,0,1,1,71641,1,4,1,4631,6035,9058,10505,4707,6065,8084,9774,0,0,2,8,0,6745,0,1623,11,0
1,0,5,7,1,358,21,283,8,0,0,0,91777,1,1,1,0,0,0,0,0,0,0,0,0,0,2,8,0,6245,0,2362,11,0
1,0,0,4,7,51,11,13,0,0,1,1,48421,1,2,3,4175,5152,7210,8358,4504,5437,7933,8877,0,0,2,8,0,6345,0,623,10,0
1,0,7,2,1,269,2,58,7,0,0,0,67961,1,5,1,10410,11841,13928,15577,11473,13056,15004,16832,0,0,2,8,0,9870,0,630,10,0
1,0,2,5,7,51,11,3,7,0,0,0,82402,1,2,3,3799,4848,6991,7953,4309,5393,7265,8244,0,0,2,8,0,4825,0,853,10,0
1,0,3,3,2,57,42,126,3,0,0,0,87881,1,1,2,12926,14911,17914,19902,12758,15018,17346,19607,0,0,2,8,0,10815,0,853,10,0
1,0,0,4,9,59,10,3,3,0,1,1,60058,1,0,1,4608,5650,8334,9365,4608,5449,8083,8934,0,0,2,8,0,5055,0,1215,10,0
1,0,1,6,7,99,11,47,5,0,0,0,64617,1,0,3,4476,5970,7576,8970,4308,5750,8117,9348,0,0,2,8,0,6000,0,1118,7,0
1,0,4,9,2,57,9,285,4,0,0,0,86604,1,1,2,0,0,0,0,0,0,0,0,0,0,2,8,0,7045,0,1153,7,0
0,0,5,6,15,257,16,44,2,0,0,0,77110,1,10,1,4804,5861,5688,6830,4977,5639,5875,6590,0,0,2,0,0,6300,0,986,3,0
0,0,0,3,2,197,41,109,7,0,0,0,52164,1,2,2,5569,6500,6515,7520,5477,7449,6415,8545,0,0,3,0,0,5500,0,920,3,0
0,0,5,6,20,367,31,260,3,1,1,1,49769,3,2,0,5396,6383,6328,7394,4931,5729,5825,6687,0,0,3,0,0,5400,0,1275,3,0
0,0,4,8,2,368,3,4,3,0,0,0,86181,1,2,2,2752,3455,3472,4231,2354,3037,3042,3780,0,0,2,0,0,3700,0,1543,3,0
0,0,1,5,2,287,51,185,1,0,1,1,89572,1,4,2,3801,4864,4605,5753,4173,5402,5007,6334,0,0,1,0,0,4400,0,1633,3,0
0,0,5,6,7,240,11,55,7,0,0,0,75399,1,5,3,5932,7028,6907,8090,5213,6162,6130,7155,0,0,1,0,0,7500,0,1455,3,0
0,0,1,5,1,369,6,7,5,0,1,1,77467,1,0,1,3545,4770,4329,5652,5288,6458,6211,7475,0,0,1,0,0,5100,0,1389,3,0
0,0,2,4,1,334,2,3,2,0,0,0,64124,1,2,1,4217,5155,5054,6067,9937,12541,11232,14044,0,0,1,0,0,5400,0,630,3,0
0,0,4,8,9,64,17,62,5,0,1,1,97252,1,4,1,3063,3822,3808,4628,2739,3571,3458,4357,0,0,2,0,0,3900,0,2218,3,0
0,0,2,4,2,376,30,107,7,0,0,0,58561,1,10,2,6228,7515,7226,8616,6116,7777,7105,8899,0,0,2,0,0,6700,0,754,3,0
0,0,6,7,7,181,10,3,5,0,1,1,66332,1,0,3,2529,3444,3231,4220,2338,3216,3025,3973,0,0,0,0,0,4200,0,2198,3,0
0,0,2,4,7,137,10,3,6,0,1,1,76747,1,3,3,5057,6385,5962,7396,8725,10823,9923,12189,0,0,1,0,0,6100,0,1974,3,0
0,0,5,6,10,370,45,119,11,0,1,1,75900,1,0,2,2691,3537,3406,4320,8745,10900,9945,12272,0,0,1,0,0,5100,0,1220,3,0
0,0,2,4,5,81,8,16,7,0,0,0,64804,1,5,3,8594,9901,9782,11193,8594,9901,9782,11193,0,0,1,0,0,8300,0,1020,4,0
0,0,3,2,13,162,10,3,3,0,0,0,59738,1,3,3,7788,9264,8911,10505,7788,9264,8911,10505,0,0,1,0,0,7500,0,1500,4,0
0,0,2,4,7,100,10,110,11,1,0,0,50656,1,11,3,4624,5718,5494,6675,4624,5718,5494,6675,0,0,2,0,0,5600,0,588,4,0
0,0,6,7,10,124,45,119,3,0,1,1,29632,1,0,2,1813,2730,2458,3448,1813,2730,2458,3448,0,0,1,0,0,4235,0,942,4,0
0,0,0,3,14,172,12,3,3,0,1,1,56067,0,0,0,3696,4605,4492,5473,3997,5207,7376,9609,0,0,2,0,0,5900,0,505,8,0
0,0,6,7,2,246,10,13,3,0,0,0,66827,1,8,2,3501,4382,4281,5233,3579,4310,6552,7767,0,0,2,0,0,6100,0,1028,8,0
0,0,0,3,1,11,2,22,4,0,0,0,69724,1,4,1,8382,10733,9553,12092,9158,11594,12989,16160,0,0,1,0,0,7800,0,1411,8,0
0,0,0,3,1,11,2,22,3,0,0,0,78240,1,4,1,8382,10733,9553,12092,8128,10540,11910,14155,0,0,1,0,0,7200,0,1623,8,0
0,0,5,6,1,297,16,38,11,0,0,0,77568,1,5,1,4394,5622,5246,6572,4255,5659,7908,9029,0,0,2,0,0,5900,0,1689,8,0
0,0,6,7,1,297,16,38,6,0,0,0,86968,1,5,1,3721,4473,4519,5331,3671,4422,6621,7204,0,0,2,0,0,5000,0,1803,8,0
0,0,0,3,7,160,11,19,3,0,1,1,57106,1,0,3,5863,7037,6832,8100,5296,6532,9514,10884,0,0,1,0,0,6500,0,671,8,0
0,0,0,3,11,185,18,40,7,0,0,0,88825,0,0,0,6908,7939,7961,9074,6855,7916,9810,11658,0,0,2,0,0,7100,0,853,8,0
0,0,1,5,7,100,11,300,4,1,0,0,68278,1,11,3,4238,5619,5077,6569,4136,5634,7381,8985,0,0,2,0,0,5600,0,728,8,0
0,0,6,7,2,7,6,7,6,0,0,0,86499,1,0,2,2127,3186,2797,3941,2369,3461,5230,6630,0,0,1,0,0,3500,0,1283,9,0
0,0,5,6,7,393,10,266,13,1,0,0,70983,1,10,3,3516,4476,4297,5334,2756,3843,4836,6743,0,0,2,0,0,5500,0,1220,9,0
0,0,0,3,2,4,41,109,7,0,0,0,57638,1,2,2,4663,5819,5536,6785,5096,6154,8363,9441,0,0,2,0,0,4900,0,920,9,0
0,0,2,4,1,68,2,3,6,0,1,1,76990,1,0,1,2891,3812,3622,4617,3768,4798,6888,8198,0,0,1,0,0,4300,0,1155,9,0
1,0,1,6,8,40,38,78,2,0,0,0,75321,1,0,3,3801,4975,6936,8031,4988,6190,8244,9249,0,0,2,0,0,5000,0,803,6,0
1,0,1,6,11,82,31,92,6,0,1,1,87956,0,2,0,2652,3434,5403,6338,1990,2853,4930,5632,0,0,2,0,0,3300,0,983,6,0
1,0,5,7,2,26,30,137,11,0,0,0,64523,1,5,2,4401,5551,7641,8757,3986,5067,7315,8595,0,0,9,0,0,6700,0,1320,6,0
1,0,2,5,7,14,11,14,3,0,0,0,73726,1,5,3,7720,9113,11876,13322,7144,8662,10988,12914,0,0,3,0,0,6800,0,1155,6,0
1,0,2,5,13,44,10,3,6,0,1,1,76322,1,3,3,5008,6473,8649,9970,4907,6119,8368,9731,0,0,1,0,0,6300,0,1974,11,0
1,0,2,5,9,64,26,12,5,0,0,0,71244,1,4,1,7359,8684,10606,11932,5826,7383,9303,11317,0,0,4,0,0,7800,0,1623,10,0
1,0,6,8,7,393,10,266,1,0,0,0,55754,1,10,3,3101,4505,5481,6834,3551,4595,6006,6849,0,0,1,0,0,6000,0,1054,10,0
1,0,0,4,7,16,11,47,4,0,1,1,65135,1,3,3,6518,7963,9968,11765,6424,7899,9919,11430,0,0,6,0,0,7650,0,1703,10,0
1,0,7,2,7,36,28,102,4,0,0,0,80601,1,3,3,8972,10783,12967,14870,8083,9220,12159,13106,0,0,1,0,0,7950,0,2152,10,0
1,0,0,4,9,59,26,3,1,0,0,0,73686,1,0,1,4728,5788,8453,9501,4318,5426,7766,9759,0,0,30,0,0,5700,0,1389,10,0
1,0,7,2,2,116,6,7,7,0,0,0,65875,1,0,2,10457,13001,14345,17067,10472,12431,14503,16023,0,0,1,0,0,8150,0,1118,10,0
1,0,1,6,4,397,5,50,7,0,0,0,88837,0,5,0,5041,6672,8361,9560,5365,6482,9106,10127,0,0,2,0,0,7100,0,1893,10,0
1,0,3,3,11,95,18,3,3,0,1,1,56551,0,0,0,7714,8936,10846,11821,7304,8577,11137,12196,0,0,1,0,0,7600,0,671,10,0
0,0,1,5,13,162,53,146,3,0,0,0,86230,1,3,3,6128,7322,7118,8408,6130,7613,7120,8722,0,0,4,9,7,7015,0,2412,2,0
0,0,3,2,1,138,10,116,4,0,1,1,70644,1,7,1,10181,11716,11495,13153,10840,11904,12207,13356,0,0,4,9,7,10540,0,1389,2,0
0,0,0,3,2,287,6,238,7,0,1,1,77608,1,4,2,5554,6936,6498,7991,5762,7000,6723,8060,0,0,4,9,7,6005,0,1506,2,0
0,0,0,3,1,242,10,3,1,0,1,1,58803,1,7,1,9259,11026,10500,12408,9259,11026,10500,12408,0,0,3,9,7,10365,0,1086,4,0
0,0,5,6,8,176,22,37,3,0,1,1,66161,1,0,3,3483,4301,4262,5145,3483,4301,4262,5145,0,0,3,9,7,5200,0,1028,4,0
0,0,0,3,7,126,11,47,4,0,1,1,59574,1,3,3,6858,8107,7907,9256,6858,8107,7907,9256,0,0,3,9,7,7270,0,1500,4,0
0,0,2,4,8,174,22,37,2,0,1,1,62433,1,0,3,5354,6317,6282,7322,5354,6317,6282,7322,0,0,3,9,7,6130,0,728,4,0
0,0,3,2,9,140,10,3,6,0,1,1,57696,1,7,1,10920,12568,12294,14073,10920,12568,12294,14073,0,0,3,9,7,9685,0,1086,4,0
0,0,3,2,7,129,11,318,6,0,0,0,77834,1,4,3,7087,8228,8154,9386,7087,8228,8154,9386,0,0,31,9,7,6775,0,2091,4,0
0,0,3,2,7,127,28,47,7,0,1,1,77390,1,2,3,6284,7104,7287,8172,6379,7208,7389,8285,0,0,31,9,7,5865,0,803,4,0
0,0,3,2,1,300,10,71,1,0,1,1,33008,1,0,1,7925,9430,9059,10684,7925,9430,9059,10684,0,0,31,9,7,6935,0,642,4,0
0,0,3,2,1,138,10,150,1,0,1,1,69095,1,7,1,9784,11267,11067,12668,9784,11267,11067,12668,0,0,31,9,7,9190,0,1215,4,0
0,0,3,2,2,147,7,8,1,0,0,0,76684,1,3,2,9558,12352,10823,13840,9558,12352,10823,13840,0,0,31,9,7,7075,0,1506,4,0
0,0,0,3,7,126,28,93,4,0,0,0,87484,1,3,3,7546,9088,8650,10315,7546,9088,8650,10315,0,0,31,9,7,6665,0,2152,4,0
0,0,2,4,9,125,26,117,1,0,0,0,76442,1,9,1,6952,8321,8008,9487,6597,8041,7625,9184,0,0,6,9,7,7995,0,1389,6,0
0,0,1,5,2,302,9,126,3,0,0,0,79575,1,1,2,7101,8087,8169,9234,7101,8087,8169,9234,0,0,6,9,7,9440,0,803,6,0
0,0,5,6,1,334,6,7,7,1,1,1,97504,1,2,1,2115,2744,2784,3464,2082,2941,2749,3676,0,0,6,9,7,2850,0,1065,6,0
0,0,0,3,7,240,11,14,6,0,0,0,84948,1,5,3,10429,12141,11763,13612,9020,10933,10242,12308,0,0,6,9,7,8025,0,1243,6,0
0,0,0,3,1,11,2,22,3,0,0,0,84498,1,4,1,9598,11909,10866,13362,9598,11909,10866,13362,0,0,6,9,7,7015,0,1763,6,0
0,0,1,5,13,162,20,35,3,0,0,0,65027,1,3,3,4206,5323,5042,6249,4206,5323,5042,6249,0,0,0,9,7,6565,0,1703,11,0
0,0,0,3,7,291,28,320,0,0,0,0,79865,1,4,3,8791,11038,9994,12421,7371,9142,8461,10373,0,0,4,9,7,6790,0,2091,10,0
0,0,0,3,7,126,11,47,4,0,1,1,87219,1,3,3,6826,8146,7872,9298,7203,8521,8279,9703,0,0,4,9,7,6925,0,2152,10,0
0,0,0,3,7,126,11,47,4,0,1,1,85392,1,3,3,6826,8146,7872,9298,6455,7525,10171,11838,0,0,4,9,7,7025,0,2152,10,0
0,0,3,2,2,147,7,8,6,0,0,0,78925,1,3,2,9696,12513,10972,14014,8302,10400,9466,11732,0,0,3,9,7,8015,0,1506,7,0
0,0,3,2,1,408,2,309,0,0,0,0,71792,1,5,1,13778,15353,15380,17081,12853,14822,16286,18452,0,0,3,9,7,8340,0,920,7,0
0,0,1,5,7,154,44,55,4,0,0,0,68846,1,5,3,6657,8182,7690,9337,5978,7248,9692,11537,0,0,3,9,7,7835,0,1703,7,0
0,0,0,3,9,140,10,3,6,0,1,1,67224,1,7,1,9726,11475,11004,12893,8907,10437,10120,11772,0,0,3,9,7,9320,0,1215,7,0
0,0,1,5,9,125,12,30,7,0,2,2,64508,1,9,1,6184,7522,7179,8624,6071,7358,8962,11018,0,0,0,9,7,8435,0,1215,8,0
0,0,0,3,7,51,28,121,10,0,0,0,82556,1,2,3,5459,6760,6396,7801,5336,6609,8799,10273,0,0,27,9,7,5765,1,853,9,0
0,0,2,4,9,75,10,205,1,0,0,0,49553,1,0,1,4240,6182,7608,9422,3492,4657,6957,7997,0,0,4,9,7,5725,0,834,0,0
0,0,3,2,2,72,7,53,3,0,0,0,83944,1,9,2,10451,13216,14688,16991,10464,13234,14551,17137,0,0,4,9,7,7895,0,1633,0,0
0,0,2,4,15,225,21,112,3,0,0,0,87262,1,5,1,10574,12662,13941,16253,10610,12548,13588,15634,0,0,4,9,7,8955,0,2282,0,0
0,0,0,3,3,5,4,5,1,0,0,0,44272,0,0,0,5673,6752,9302,10441,5214,6700,8806,10336,0,0,4,9,7,7745,0,482,0,0
0,0,0,3,13,39,10,3,6,0,1,1,80404,1,0,3,6238,7306,10014,11528,6954,8230,10718,12290,0,0,9,9,7,7315,0,1373,0,0
1,0,3,3,9,75,10,3,6,0,1,1,61657,1,0,1,6817,8049,10411,11652,8248,9655,11467,12811,0,0,9,9,7,7185,0,1020,1,0
1,0,7,2,9,35,17,117,7,0,1,1,81752,1,9,1,8695,10325,13293,14644,8786,10477,12637,14434,0,0,9,9,7,8145,0,1503,1,0
1,0,3,3,9,75,10,3,7,0,1,1,75896,1,0,1,7239,8559,11094,12416,8553,9852,11649,13024,0,0,9,9,7,6605,0,1155,2,0
1,0,0,4,7,21,28,19,6,0,0,0,83750,1,0,3,5175,6413,9380,10752,6186,7326,9968,11871,0,0,9,9,7,7245,0,853,2,0
1,0,3,3,1,33,10,71,4,0,1,1,55323,1,0,1,6947,8145,10467,11576,7545,8869,10614,12056,0,0,9,9,7,6985,0,754,2,0
1,0,2,5,9,59,35,176,0,0,0,0,82233,1,0,1,4742,5815,8416,9879,4345,4865,8014,8497,0,0,9,9,7,5470,0,1503,2,0
1,0,5,7,7,58,11,55,3,0,0,0,79629,1,5,3,6932,8240,10284,11432,5626,6266,9139,9582,0,0,9,9,7,8695,0,1455,2,0
1,0,2,5,2,31,6,27,5,0,0,0,61728,1,4,2,4700,5464,8260,9061,5117,6366,8577,9790,0,0,9,9,7,6075,0,1313,2,0
1,0,1,6,9,35,12,30,1,0,0,0,86000,1,9,1,6680,8195,9501,11295,6088,7513,9308,10728,0,0,35,9,7,7125,0,1503,2,0
1,0,0,4,13,39,10,3,3,0,1,1,86420,1,0,3,7014,8282,10792,12354,6438,7791,10605,11874,0,0,35,9,7,6425,0,1373,2,0
1,0,0,4,7,221,11,14,7,0,0,0,99126,1,5,3,10536,12490,14401,16050,9242,11479,13549,15637,0,0,9,9,7,9310,0,2351,5,0
1,0,1,6,9,75,17,3,4,0,0,0,70926,1,0,1,3147,4286,6351,7581,2551,3678,5813,6797,0,0,9,9,7,5580,0,1155,6,0
1,0,3,3,13,80,10,104,0,0,1,1,61616,1,0,3,7813,9136,11737,13683,8531,9981,11650,12457,0,0,9,9,7,8360,0,923,6,0
1,0,3,3,11,32,35,3,3,0,0,0,84049,0,0,0,8237,9770,11908,13062,7322,8967,11191,12632,0,0,9,9,7,7805,0,853,6,0
1,0,0,4,2,7,6,7,3,0,0,0,71836,1,0,2,4488,5711,7842,9225,3928,5206,7514,8464,0,0,9,9,7,5680,0,920,6,0
1,0,5,7,7,14,11,55,11,0,0,0,59343,1,5,3,5183,6411,8101,9829,4832,6149,8873,10360,0,0,3,9,7,7695,0,1220,6,0
1,0,2,5,15,201,16,44,8,0,0,0,96949,1,10,1,7393,9243,10834,12701,7399,9105,11265,12954,0,0,9,9,7,6895,0,1053,6,0
1,0,2,5,2,92,27,77,3,0,0,0,84473,1,10,2,6340,7694,9704,11467,5786,7159,9347,11138,0,0,9,9,7,7345,0,983,11,0
1,0,7,2,9,27,17,3,6,0,1,1,79067,1,7,1,11486,12873,15556,16912,11547,13018,15697,16960,0,0,9,9,7,10290,0,1389,11,0
1,0,2,5,13,54,12,108,7,0,1,1,69098,1,2,3,2976,4188,6288,7807,3300,4261,6199,7585,0,0,9,9,7,4575,0,1020,11,0
1,0,2,5,7,16,10,3,1,0,1,1,71248,1,3,3,3883,5189,7301,8248,4233,5743,7854,10655,0,0,9,9,7,6035,0,1974,11,0
1,0,7,2,1,107,6,3,4,0,1,1,64870,1,0,1,8150,9344,11919,12922,7693,9035,10905,12328,0,0,9,9,7,8300,0,1020,10,0
1,0,1,6,2,92,30,169,7,0,0,0,88596,1,10,2,4055,5043,8090,9028,4091,5401,7292,9628,0,0,9,9,7,5985,0,983,10,0
1,0,5,7,7,85,80,184,1,0,0,0,67758,1,1,3,6919,8357,10630,12264,6404,7930,10872,11777,0,0,9,9,7,10075,0,1320,10,0
1,0,2,5,1,68,2,3,7,0,1,1,90011,1,0,1,3217,4499,6602,7870,3690,4777,6961,8140,1,1,9,9,7,4125,0,1341,10,0
1,0,1,6,3,87,11,86,0,0,0,0,72743,0,5,0,4648,5688,7619,9363,4917,6178,8158,9459,0,0,9,9,7,7905,0,569,10,0
1,0,3,3,4,78,5,3,6,0,1,1,54567,0,0,0,5621,6300,8820,9541,6536,7368,9582,10337,0,0,9,9,7,7405,0,671,10,0
1,0,2,5,3,5,4,5,4,0,0,0,64498,0,0,0,4945,6196,8657,10206,4355,5510,7342,8845,0,0,9,9,7,7595,0,533,10,0
1,0,2,5,8,40,22,237,4,0,1,1,74356,1,0,3,4881,5662,8397,9190,3871,4758,6841,7578,0,0,9,9,7,5985,0,803,7,0
1,0,3,3,9,75,10,3,3,0,1,1,76620,1,0,1,7067,8411,11279,12545,6631,7727,9758,11104,0,0,9,9,7,7695,0,1155,7,0
1,0,2,5,2,7,6,7,3,0,0,0,82728,1,0,2,3574,4818,6723,8633,3038,4125,6303,7342,0,0,9,9,7,4880,0,983,7,0
1,0,6,8,15,201,16,66,7,0,0,0,90847,1,10,1,4373,5673,7692,8941,4265,5362,7260,8642,0,0,9,9,7,6385,0,1353,7,0
1,0,2,5,6,34,10,29,3,0,1,1,75187,2,2,0,3961,5102,7001,8312,3759,4716,7275,7992,0,0,9,9,7,6135,0,569,8,0
1,0,7,2,2,7,7,8,3,0,0,0,88429,1,0,2,9831,12063,14496,16623,9139,11318,13260,15320,0,0,9,9,7,8110,0,1633,8,0
1,0,3,3,7,16,11,47,6,0,1,1,85077,1,3,3,7693,8916,11369,12712,6814,7885,10481,11725,0,0,9,9,7,7775,0,2152,8,0
1,0,7,2,7,36,28,102,0,0,0,0,90778,1,3,3,8431,9517,12623,13760,8312,9571,12270,13507,0,0,9,9,7,7645,0,2351,8,0
1,0,2,5,1,3,2,3,0,1,0,0,50550,1,2,1,3345,4367,6287,7755,3313,4276,5989,7255,1,1,9,9,7,4025,0,588,8,0
1,0,2,5,15,48,16,44,3,0,0,0,71618,1,10,1,6206,7493,9559,10971,5519,6820,8828,10170,0,0,9,9,7,8105,0,686,8,0
1,0,3,3,7,36,28,93,3,0,0,0,85228,1,3,3,7745,9231,11686,13045,7635,9001,11314,13071,0,0,9,9,7,7775,0,2152,8,0
1,0,0,4,15,415,10,71,4,0,0,0,93437,1,6,1,10443,12502,15086,16892,10219,11932,14041,16078,0,0,9,9,7,10190,0,2206,8,0
1,0,2,5,9,59,26,3,4,0,1,1,74459,1,0,1,3791,4882,7319,8672,3866,4859,7095,8229,0,0,9,9,7,5630,0,1389,9,0
1,0,3,3,7,36,28,93,7,0,0,0,73197,1,3,3,7746,9098,11827,13500,7162,8573,11674,12745,0,0,9,9,7,7755,0,1974,9,0
1,0,1,6,1,24,14,38,3,0,1,1,76540,1,5,1,7766,9477,11724,13412,5808,7449,7973,12561,1,1,9,9,7,10370,0,1623,9,0
1,0,2,5,7,67,28,157,3,0,0,0,81612,1,5,3,6704,8290,10045,12062,6949,8250,10117,11932,1,1,9,9,7,8105,0,1503,9,0
1,0,3,3,13,39,10,3,1,0,0,0,50146,1,0,3,7832,9168,11328,12840,7562,8808,10814,12165,0,0,9,9,7,8560,0,1003,9,0
0,1,2,4,9,125,26,117,7,0,0,0,54682,1,9,1,6947,8346,8003,9514,5665,7217,6618,8294,0,0,1,10,8,8800,0,1086,11,0
0,1,1,5,7,29,15,25,4,0,0,0,92373,1,1,3,9565,11442,10830,12857,8689,10844,13079,15177,0,0,2,10,8,11100,0,1485,10,0
0,1,3,2,9,140,10,3,3,0,1,1,86140,1,7,1,10929,12629,12303,14139,11215,13046,12612,14590,0,0,1,10,8,8200,0,1503,10,0
0,1,0,3,1,142,6,64,1,0,1,1,84631,1,7,1,7784,9127,8907,10357,7277,8879,10633,12786,0,0,1,10,8,8100,0,1503,10,0
0,1,7,1,1,138,10,150,7,0,1,1,83227,1,7,1,11734,12585,13173,14092,10082,11064,13829,15201,0,0,1,10,8,10500,0,1503,7,0
0,1,3,2,7,129,11,83,5,0,1,1,89080,1,4,3,0,0,0,0,0,0,0,0,0,0,1,10,8,7200,0,2282,7,0
0,1,0,3,18,418,43,127,7,0,1,1,79897,1,4,3,9330,10692,10576,12047,8752,11353,13384,17361,0,0,1,10,8,6800,0,2091,7,0
0,1,0,3,7,291,11,83,7,0,1,1,87203,1,4,3,7605,9394,8713,10646,7749,9671,12065,14557,0,0,2,10,8,7400,0,2282,7,0
0,1,3,2,1,241,6,201,3,0,1,1,71253,1,7,1,8928,10546,10142,11890,8450,9938,12741,13906,0,0,2,10,8,7800,0,1389,8,0
0,1,2,4,7,99,11,47,3,0,0,0,74620,1,0,3,5223,6540,6141,7563,5150,6414,8733,10046,0,0,2,10,8,5300,0,1272,9,0
0,1,5,6,5,81,8,16,3,0,0,0,84795,1,5,3,5552,6735,6496,7774,5844,7006,9565,10852,0,0,2,10,8,6200,0,1543,9,0
0,1,2,4,2,26,27,85,2,0,0,0,81193,1,5,2,7315,8922,11273,12925,7600,8663,11200,12382,0,0,2,10,8,8000,0,1243,0,0
1,1,7,2,7,83,11,97,2,0,1,1,80888,1,4,3,8652,10944,13430,15665,9848,11926,14281,16105,0,0,1,10,8,7500,0,2282,1,0
1,1,3,3,7,16,11,47,1,0,1,1,78638,1,3,3,7226,8385,10582,12201,7951,9022,11474,12687,0,0,1,10,8,8040,0,1974,2,0
1,1,0,4,1,24,23,38,3,0,0,0,67710,1,5,1,11275,13365,15529,16971,11762,13367,15660,17164,0,0,2,10,8,10900,0,1411,2,0
1,1,0,4,9,59,26,3,1,0,0,0,87749,1,0,1,5455,6561,8688,9859,4890,5923,8295,9420,0,0,1,10,8,5900,0,1503,3,0
1,1,1,6,7,50,11,163,5,0,0,0,92036,1,6,3,10107,11840,14138,15728,8955,10920,12899,14619,0,0,2,10,8,11100,0,1918,3,0
1,1,0,4,2,42,51,95,2,0,1,1,67110,1,0,2,6883,8591,10169,11853,6109,7877,9952,11573,0,0,2,10,8,8600,0,728,3,0
1,1,3,3,9,75,10,3,6,0,1,1,56377,1,0,1,8149,9466,11742,12703,7520,8624,11337,12402,0,0,35,10,8,7700,0,920,4,0
